company_id,company_size,employees,annual_revenue,baseline_ebitda,ebitda_margin,industry,company_age,region,ownership,growth_stage,project_type,complexity,investment_amount,ai_intensity,deployment_months,has_kpi_tracking,is_mature_implementation,is_successful,success_probability,revenue_impact_pct,ebitda_impact_pct,valuation_multiple_expansion,revenue_increase_absolute,ebitda_increase_absolute,annual_roi,payback_months,project_id,start_date,status,completion_percentage,primary_technology,team_size,has_external_vendor
COMP_0175,Small,1,148407.22,16304.27,0.1099,Technology,6,Europe,Private,Growth,Supply Chain Optimization,Intermediate,660.27,0.004449,4,False,False,True,0.88,0.39,0.62,0.072,578.12,101.48,0.5146,78.1,AI_PROJ_0175,2025-05-23,Development,0.65,TensorFlow + Python,10,True
COMP_0176,Medium,80,35169457.97,351694.58,0.01,Education,9,North America,Public,Growth,Process Automation,Intermediate,907397.29,0.025801,5,True,False,True,0.53,31.36,67.4,1.206,11029185.84,237037.83,6.208,45.9,AI_PROJ_0176,2024-11-24,Deployment,0.94,H2O.ai + R,17,False
COMP_0177,Small,1,121617.87,37588.04,0.3091,Technology,17,Europe,Public,Growth,Customer Analytics/Personalization,Basic,2254.13,0.018535,3,False,False,True,0.81,4.78,6.99,0.583,5818.39,2626.26,1.8732,10.3,AI_PROJ_0177,2024-12-17,Deployment,0.76,Microsoft Power Platform,5,True
COMP_0178,Small,22,2876917.38,249653.34,0.0868,Media/Entertainment,3,Asia-Pacific,Private,Startup,Customer Analytics/Personalization,Basic,44281.43,0.015392,3,False,False,True,0.66,4.88,5.4,0.619,140489.45,13471.79,1.7384,39.4,AI_PROJ_0178,2024-02-26,Completed,1.0,PyTorch + Python,8,False
COMP_0179,Medium,55,15882834.3,1508908.91,0.095,Energy/Utilities,2,North America,Private,Startup,Computer Vision,Intermediate,640698.54,0.040339,5,False,False,False,0.38,-1.03,-0.83,-0.052,-163856.56,-12501.79,-0.1376,120.0,AI_PROJ_0179,2025-07-12,Planning,0.2,PyTorch + Python,19,False
COMP_0180,Medium,206,68803690.0,4808740.95,0.0699,Healthcare,16,North America,Private,Growth,Computer Vision,Intermediate,1064942.7,0.015478,11,True,False,False,0.41,-2.57,-2.8,-0.129,-1770825.67,-134487.57,-0.8946,120.0,AI_PROJ_0180,2023-06-15,Completed,1.0,DataRobot Platform,5,False
COMP_0181,Small,1,57632.78,4094.01,0.071,Professional Services,3,North America,Private,Growth,Process Automation,Intermediate,3821.99,0.066316,3,False,True,True,0.71,50.0,80.0,4.0,28816.39,3275.21,4.1983,14.0,AI_PROJ_0181,2023-11-25,Completed,1.0,Azure ML + .NET,6,True
COMP_0182,Small,49,3989999.34,592117.27,0.1484,Professional Services,18,North America,Private,Growth,Process Automation,Basic,36400.48,0.009123,3,False,False,True,0.71,6.07,6.55,0.275,242294.56,38787.88,3.861,11.3,AI_PROJ_0182,2025-07-08,Planning,0.18,Scikit-learn + Python,22,True
COMP_0183,Medium,170,107818005.43,13748906.22,0.1275,Technology,5,North America,Private,Growth,Predictive Analytics,Basic,2292945.1,0.021267,3,False,False,True,0.64,3.0,4.51,0.604,3230439.91,620173.96,0.8397,44.4,AI_PROJ_0183,2024-02-23,Completed,1.0,Google Cloud AI + Python,4,False
COMP_0184,Large,1917,1420854487.69,315578546.97,0.2221,Healthcare,40,Asia-Pacific,Private,Mature,Predictive Analytics,Intermediate,5216560.27,0.003671,3,False,False,False,0.34,1.14,1.26,0.057,16240521.8,3970396.24,1.9372,15.8,AI_PROJ_0184,2024-01-08,Completed,1.0,Azure ML + .NET,10,False
COMP_0185,Medium,66,27322995.87,8138647.51,0.2979,Technology,39,Europe,Private,Mature,Process Automation,Intermediate,1178706.13,0.04314,3,True,False,True,0.78,50.0,80.0,4.0,13661497.94,6510918.01,8.557,2.2,AI_PROJ_0185,2023-04-16,Completed,1.0,DataRobot Platform,23,False
COMP_0186,Small,40,7198078.59,1384510.81,0.1923,Technology,31,North America,Private,Mature,Process Automation,Basic,48235.92,0.006701,3,True,True,True,0.88,16.95,51.51,1.263,1220115.42,713162.23,20.0398,0.8,AI_PROJ_0186,2024-07-10,Completed,1.0,Scikit-learn + Python,4,False
COMP_0187,Small,45,3189853.88,42449.49,0.0133,Financial Services,14,Europe,Private,Mature,Process Automation,Basic,108682.5,0.034071,3,False,False,True,0.78,33.14,47.31,4.0,1057148.13,20081.19,4.9559,64.9,AI_PROJ_0187,2022-11-04,Completed,1.0,Microsoft Power Platform,9,False
COMP_0188,Medium,184,87154164.32,3532441.31,0.0405,Financial Services,13,North America,Private,Growth,Process Automation,Intermediate,3441244.61,0.039485,3,False,False,False,0.68,-2.52,-2.47,-0.126,-2200032.04,-87313.66,-0.3323,120.0,AI_PROJ_0188,2024-07-25,Completed,1.0,Custom ML Pipeline,18,True
COMP_0189,Small,34,6925361.96,69253.62,0.01,Financial Services,33,North America,Private,Declining,Process Automation,Basic,42145.99,0.006086,3,True,False,False,0.78,-3.87,-3.3,-0.193,-267937.51,-2283.17,-3.2058,120.0,AI_PROJ_0189,2023-12-16,Completed,1.0,AWS SageMaker + Python,2,True
COMP_0190,Small,49,7969532.81,79695.33,0.01,Manufacturing,14,North America,Private,Growth,Computer Vision,Basic,240797.95,0.030215,5,False,True,False,0.64,0.05,0.04,0.002,3592.85,34.92,0.0075,120.0,AI_PROJ_0190,2022-10-25,Completed,1.0,Azure ML + .NET,8,False
COMP_0191,Large,2359,973812380.11,132731592.98,0.1363,Government,20,North America,Private,Growth,Natural Language Processing,Intermediate,28065717.09,0.02882,3,True,False,True,0.31,32.18,68.4,1.648,313327658.07,90782540.34,7.1994,3.7,AI_PROJ_0191,2023-09-18,Completed,1.0,H2O.ai + R,21,False
COMP_0192,Small,6,1462615.9,45868.59,0.0314,Technology,66,North America,Private,Mature,Natural Language Processing,Intermediate,36576.57,0.025008,3,False,True,True,0.81,50.0,80.0,4.0,731307.95,36694.87,10.4986,12.0,AI_PROJ_0192,2025-06-29,Planning,0.06,Custom ML Pipeline,5,False
COMP_0193,Small,34,3798298.72,351157.65,0.0925,Professional Services,13,North America,Private,Mature,Customer Analytics/Personalization,Intermediate,102424.46,0.026966,6,True,False,True,0.64,6.04,9.53,0.569,229238.07,33476.56,1.2825,36.7,AI_PROJ_0193,2023-05-24,Completed,1.0,IBM Watson + Java,6,False
COMP_0194,Medium,53,20839317.11,2151212.22,0.1032,Healthcare,1,North America,Private,Startup,Customer Analytics/Personalization,Basic,482048.03,0.023132,3,True,False,False,0.51,1.94,2.07,0.097,403468.53,44469.44,0.4646,120.0,AI_PROJ_0194,2023-06-27,Completed,1.0,TensorFlow + Python,18,False
COMP_0195,Small,6,841165.96,194004.77,0.2306,Education,8,North America,Private,Mature,Predictive Analytics,Intermediate,21950.96,0.026096,3,False,False,True,0.49,9.06,8.72,0.379,76225.36,16910.58,2.1215,15.6,AI_PROJ_0195,2023-03-12,Completed,1.0,IBM Watson + Java,2,False
COMP_0196,Large,924,595518331.85,5955183.32,0.01,Technology,28,North America,Public,Mature,Supply Chain Optimization,Intermediate,3445526.74,0.005786,3,True,True,True,0.68,17.01,55.03,3.186,101299626.42,3276994.29,15.1757,12.6,AI_PROJ_0196,2025-07-28,Planning,0.1,Scikit-learn + Python,10,False
COMP_0197,Small,1,302103.76,38207.7,0.1265,Technology,6,North America,Private,Mature,Process Automation,Intermediate,5030.5,0.016652,3,False,False,False,0.88,-1.13,-1.31,-0.056,-3410.7,-499.95,-0.3887,120.0,AI_PROJ_0197,2023-11-26,Completed,1.0,Apache Spark + Scala,15,True
COMP_0198,Small,6,604465.05,6044.65,0.01,Media/Entertainment,51,North America,Public,Mature,Supply Chain Optimization,Intermediate,12108.43,0.020032,3,True,True,True,0.73,17.11,36.68,2.16,103442.03,2217.42,4.3631,65.5,AI_PROJ_0198,2025-07-19,Planning,0.18,IBM Watson + Java,3,False
COMP_0199,Small,10,2104932.31,527807.08,0.2507,Financial Services,29,North America,Private,Mature,Predictive Analytics,Basic,58197.92,0.027648,3,False,False,True,0.64,27.84,34.1,1.877,586037.87,179984.23,6.5812,3.9,AI_PROJ_0199,2024-05-12,Completed,1.0,PyTorch + Python,8,False
COMP_0200,Large,1188,456907987.91,21556254.04,0.0472,Retail/E-commerce,5,Asia-Pacific,Public,Startup,Process Automation,Intermediate,7161566.62,0.015674,3,True,False,True,0.55,39.41,80.0,3.182,180084234.18,17245003.23,13.777,5.0,AI_PROJ_0200,2024-05-17,Completed,1.0,H2O.ai + R,21,True
COMP_0201,Small,34,7050854.31,725978.43,0.103,Manufacturing,37,Asia-Pacific,Private,Mature,Natural Language Processing,Intermediate,133784.41,0.018974,5,False,True,True,0.74,3.88,4.18,0.233,273300.78,30360.12,1.1349,52.9,AI_PROJ_0201,2024-07-18,Completed,1.0,IBM Watson + Java,3,True
COMP_0202,Medium,236,97058465.77,24844627.78,0.256,Technology,19,Asia-Pacific,Public,Growth,Predictive Analytics,Intermediate,1300175.58,0.013396,5,True,False,True,0.64,29.57,70.53,2.277,28702294.17,17523789.53,17.7769,0.9,AI_PROJ_0202,2022-09-30,Completed,1.0,Custom ML Pipeline,4,False
COMP_0203,Large,1916,1453981497.11,223975537.15,0.154,Financial Services,1,North America,Public,Growth,Process Automation,Advanced,38525985.35,0.026497,3,True,False,False,0.58,-1.27,-1.2,-0.063,-18451072.36,-2684984.62,-0.2743,120.0,AI_PROJ_0203,2025-04-25,Development,0.58,Apache Spark + Scala,12,False
COMP_0204,Small,23,4262272.26,1328246.63,0.3116,Technology,2,Europe,Private,Growth,Process Automation,Basic,119337.02,0.027998,3,False,False,True,0.88,10.95,16.61,1.229,466784.6,220637.06,2.8802,6.5,AI_PROJ_0204,2023-04-30,Completed,1.0,Apache Spark + Scala,4,False
COMP_0205,Small,41,2725579.29,313572.14,0.115,Manufacturing,5,Europe,Private,Startup,Process Automation,Basic,84157.91,0.030877,3,True,False,False,0.81,2.36,2.5,0.118,64332.4,7846.14,0.4288,120.0,AI_PROJ_0205,2023-10-21,Completed,1.0,AWS SageMaker + Python,8,False
COMP_0206,Small,49,10618257.2,1338745.65,0.1261,Financial Services,32,Europe,Private,Declining,Customer Analytics/Personalization,Intermediate,110769.72,0.010432,3,False,True,True,0.71,0.68,0.65,0.076,71758.81,8646.85,0.3629,120.0,AI_PROJ_0206,2024-08-24,Completed,1.0,Custom ML Pipeline,23,False
COMP_0207,Small,49,7809796.17,908096.72,0.1163,Financial Services,3,Europe,Private,Startup,Process Automation,Basic,43312.4,0.005546,3,True,False,True,0.78,26.65,48.07,2.872,2081405.47,436566.15,29.0676,1.2,AI_PROJ_0207,2023-07-18,Completed,1.0,Microsoft Power Platform,3,False
COMP_0208,Small,1,224614.59,36035.06,0.1604,Transportation/Logistics,16,Europe,Private,Mature,Predictive Analytics,Basic,868.26,0.003866,3,True,True,True,0.64,-1.01,-1.94,-0.116,-2273.51,-699.9,-1.7123,120.0,AI_PROJ_0208,2024-06-15,Completed,1.0,Scikit-learn + Python,7,False
COMP_0209,Small,49,3347897.97,778435.21,0.2325,Financial Services,1,Europe,Private,Startup,Customer Analytics/Personalization,Intermediate,99508.62,0.029723,3,False,True,True,0.71,37.49,51.84,3.611,1255107.25,403515.47,8.3341,3.0,AI_PROJ_0209,2023-05-24,Completed,1.0,DataRobot Platform,17,False
COMP_0210,Small,31,8154474.13,1473308.81,0.1807,Technology,4,North America,Private,Startup,Customer Analytics/Personalization,Basic,168979.51,0.020722,3,False,False,True,0.81,11.28,21.65,1.097,919805.48,318994.31,3.6655,6.4,AI_PROJ_0210,2022-10-30,Completed,1.0,Apache Spark + Scala,4,False
COMP_0211,Small,24,1845244.77,212663.29,0.1152,Education,28,Asia-Pacific,Private,Mature,Process Automation,Basic,48658.83,0.02637,4,False,False,True,0.63,7.53,9.74,0.317,139011.27,20718.12,1.6413,28.2,AI_PROJ_0211,2023-05-27,Completed,1.0,Google Cloud AI + Python,8,False
COMP_0212,Small,8,1348288.11,13482.88,0.01,Retail/E-commerce,4,Europe,Private,Startup,Natural Language Processing,Intermediate,72012.99,0.053411,3,True,False,True,0.68,30.55,54.45,2.968,411875.88,7340.8,2.9107,117.7,AI_PROJ_0212,2023-12-18,Completed,1.0,AWS SageMaker + Python,19,True
COMP_0213,Small,7,1400495.0,94666.28,0.0676,Transportation/Logistics,23,North America,Public,Mature,Process Automation,Basic,28165.31,0.020111,3,False,True,True,0.78,5.47,7.42,0.442,76611.26,7028.75,1.4848,48.1,AI_PROJ_0213,2025-01-17,Deployment,0.83,Scikit-learn + Python,5,True
COMP_0214,Medium,65,23249046.61,2237366.07,0.0962,Other,5,Europe,Private,Startup,Process Automation,Advanced,835247.56,0.035926,18,True,False,False,0.78,0.81,0.72,0.041,188416.78,16099.12,0.1224,120.0,AI_PROJ_0214,2024-12-02,Deployment,0.86,Apache Spark + Scala,4,False
COMP_0215,Large,500,201597985.87,16685207.57,0.0828,Manufacturing,9,Europe,Private,Growth,Customer Analytics/Personalization,Intermediate,4996407.55,0.024784,3,True,False,True,0.54,3.93,6.94,0.443,7922483.93,1157438.84,0.9086,51.8,AI_PROJ_0215,2025-05-24,Development,0.52,H2O.ai + R,18,True
COMP_0216,Medium,132,50397037.38,550630.36,0.0109,Financial Services,3,Asia-Pacific,Private,Startup,Computer Vision,Intermediate,2236911.04,0.044386,6,False,False,False,0.51,-4.36,-4.11,-0.218,-2197237.17,-22657.16,-0.4962,120.0,AI_PROJ_0216,2025-01-09,Deployment,0.84,Apache Spark + Scala,5,True
COMP_0217,Small,5,895250.01,107397.26,0.12,Professional Services,12,North America,Private,Mature,Predictive Analytics,Basic,8835.2,0.009869,3,False,False,True,0.57,3.13,3.11,0.363,27992.83,3342.43,1.7733,31.7,AI_PROJ_0217,2023-11-08,Completed,1.0,Scikit-learn + Python,8,True
COMP_0218,Small,7,1029844.56,20895.1,0.0203,Retail/E-commerce,8,Europe,Private,Growth,Computer Vision,Intermediate,25042.2,0.024316,3,False,False,True,0.58,8.77,8.66,1.087,90326.11,1808.84,1.8396,120.0,AI_PROJ_0218,2023-08-06,Completed,1.0,Azure ML + .NET,24,False
COMP_0219,Small,8,1001348.88,84402.44,0.0843,Education,13,North America,Private,Growth,Process Automation,Intermediate,58408.03,0.058329,5,False,False,False,0.63,-4.09,-3.94,-0.205,-40996.73,-3326.14,-0.3794,120.0,AI_PROJ_0219,2023-08-18,Completed,1.0,Custom ML Pipeline,2,False
COMP_0220,Small,25,3736919.32,513736.43,0.1375,Manufacturing,2,Europe,Private,Startup,Process Automation,Basic,99451.17,0.026613,5,False,False,False,0.81,0.49,0.56,0.024,18150.3,2853.52,0.1056,120.0,AI_PROJ_0220,2025-06-16,Development,0.34,PyTorch + Python,7,False
COMP_0221,Small,26,2377934.14,843259.38,0.3546,Technology,12,North America,Private,Growth,Natural Language Processing,Basic,35767.3,0.015041,3,False,False,True,0.81,9.47,14.81,1.875,225234.33,124916.85,4.8949,3.4,AI_PROJ_0221,2023-09-20,Completed,1.0,Scikit-learn + Python,21,False
COMP_0222,Medium,90,24010321.69,1379773.12,0.0575,Manufacturing,17,North America,Private,Mature,Customer Analytics/Personalization,Intermediate,596635.21,0.024849,3,True,False,True,0.64,2.68,6.4,0.307,644346.78,88305.5,0.614,81.1,AI_PROJ_0222,2024-09-20,Completed,1.0,Google Cloud AI + Python,4,False
COMP_0223,Large,890,936194060.19,91853003.3,0.0981,Professional Services,8,North America,Public,Growth,Process Automation,Basic,4992379.0,0.005333,3,True,False,False,0.51,2.55,2.04,0.128,23874755.04,1877531.93,2.5792,31.9,AI_PROJ_0223,2023-09-20,Completed,1.0,TensorFlow + Python,5,True
COMP_0224,Small,11,1386007.45,276107.22,0.1992,Other,74,North America,Private,Mature,Process Automation,Intermediate,19191.67,0.013847,3,False,False,False,0.73,-3.14,-3.62,-0.157,-43543.96,-9997.43,-1.3949,120.0,AI_PROJ_0224,2022-10-09,Completed,1.0,AWS SageMaker + Python,23,True
COMP_0225,Small,40,7174551.11,409868.78,0.0571,Healthcare,6,Europe,Private,Growth,Natural Language Processing,Basic,61519.09,0.008575,3,False,False,True,0.61,1.18,1.62,0.068,84722.08,6634.95,0.7425,111.3,AI_PROJ_0225,2022-12-08,Completed,1.0,Azure ML + .NET,2,False
COMP_0226,Medium,60,20832717.93,5773063.34,0.2771,Financial Services,1,North America,Private,Startup,Process Automation,Intermediate,1588657.88,0.076258,6,True,False,True,0.68,16.2,41.5,1.068,3373975.55,2395810.12,1.8159,8.0,AI_PROJ_0226,2025-07-04,Planning,0.11,Custom ML Pipeline,9,False
COMP_0227,Small,17,2914699.28,269968.15,0.0926,Financial Services,19,Europe,Private,Growth,Computer Vision,Intermediate,63276.36,0.021709,7,False,False,False,0.61,0.03,0.03,0.002,966.94,84.91,0.0083,120.0,AI_PROJ_0227,2024-02-05,Completed,1.0,Scikit-learn + Python,17,False
COMP_0228,Small,2,387869.93,21783.01,0.0562,Manufacturing,1,Europe,Private,Growth,Customer Analytics/Personalization,Basic,4996.51,0.012882,3,False,False,True,0.74,1.15,1.15,0.102,4447.1,250.71,0.4701,120.0,AI_PROJ_0228,2025-08-06,Planning,0.13,PyTorch + Python,2,False
COMP_0229,Medium,50,12080961.37,1404683.28,0.1163,Technology,4,North America,Private,Growth,Computer Vision,Intermediate,412093.2,0.034111,3,False,False,True,0.61,47.61,77.74,3.699,5751555.98,1092028.77,8.3034,4.5,AI_PROJ_0229,2025-06-10,Development,0.57,Custom ML Pipeline,9,False
COMP_0230,Small,2,158923.65,33907.68,0.2134,Technology,1,Europe,Private,Growth,Customer Analytics/Personalization,Basic,1262.76,0.007946,3,False,False,False,0.81,2.1,2.22,0.105,3337.93,752.42,1.6196,20.1,AI_PROJ_0230,2022-11-17,Completed,1.0,TensorFlow + Python,18,False
COMP_0231,Small,4,872507.97,47406.74,0.0543,Other,8,Europe,Public,Mature,Process Automation,Basic,5062.98,0.005803,3,True,False,True,0.73,2.33,3.83,0.181,20314.19,1813.89,2.1853,33.5,AI_PROJ_0231,2025-06-26,Development,0.46,Scikit-learn + Python,5,False
COMP_0232,Medium,259,105476368.4,11204610.0,0.1062,Financial Services,33,North America,Private,Mature,Predictive Analytics,Intermediate,3165845.37,0.030015,3,False,False,True,0.54,39.29,54.35,2.293,41438202.87,6090224.72,7.5064,6.2,AI_PROJ_0232,2025-08-17,Planning,0.23,Apache Spark + Scala,6,False
COMP_0233,Small,3,347451.53,60134.3,0.1731,Professional Services,18,North America,Private,Mature,Customer Analytics/Personalization,Basic,1857.38,0.005346,3,False,False,False,0.64,1.64,1.51,0.082,5682.33,905.83,1.7735,24.6,AI_PROJ_0233,2025-04-01,Development,0.47,Scikit-learn + Python,23,False
COMP_0234,Small,3,725064.42,65250.55,0.09,Transportation/Logistics,11,Europe,Private,Growth,Customer Analytics/Personalization,Intermediate,11890.17,0.016399,3,True,False,True,0.71,22.82,44.55,2.656,165464.63,29071.4,8.1805,4.9,AI_PROJ_0234,2023-09-07,Completed,1.0,Microsoft Power Platform,3,False
COMP_0235,Small,19,2882608.66,171830.28,0.0596,Retail/E-commerce,1,North America,Public,Startup,Predictive Analytics,Intermediate,14964.11,0.005191,4,False,False,False,0.61,-0.86,-1.0,-0.043,-24878.54,-1725.07,-0.8889,120.0,AI_PROJ_0235,2023-05-13,Completed,1.0,IBM Watson + Java,10,False
COMP_0236,Small,7,436609.29,23772.84,0.0544,Education,31,North America,Private,Mature,Fraud Detection/Risk Management,Basic,7730.77,0.017706,3,False,False,True,0.59,3.41,4.39,0.316,14898.78,1043.16,1.0311,88.9,AI_PROJ_0236,2023-07-14,Completed,1.0,Google Cloud AI + Python,8,True
COMP_0237,Medium,179,70167735.65,16147348.93,0.2301,Technology,13,Europe,Private,Mature,Process Automation,Advanced,2366952.23,0.033733,3,True,False,False,0.78,-2.15,-1.81,-0.107,-1507817.64,-291600.2,-0.3801,120.0,AI_PROJ_0237,2024-08-15,Completed,1.0,PyTorch + Python,5,False
COMP_0238,Small,6,390065.52,34897.54,0.0895,Other,9,Europe,Private,Growth,Fraud Detection/Risk Management,Basic,6286.33,0.016116,4,False,False,False,0.69,-4.34,-5.06,-0.217,-16921.41,-1765.24,-1.4863,120.0,AI_PROJ_0238,2023-06-20,Completed,1.0,Google Cloud AI + Python,10,False
COMP_0239,Medium,116,71145846.44,10740389.12,0.151,Healthcare,30,North America,Public,Mature,Customer Analytics/Personalization,Intermediate,1624635.43,0.022835,12,False,False,False,0.51,0.57,0.49,0.028,403434.37,52732.29,0.1404,120.0,AI_PROJ_0239,2023-02-27,Completed,1.0,PyTorch + Python,21,False
COMP_0240,Small,7,531202.19,56854.43,0.107,Manufacturing,16,Asia-Pacific,Private,Mature,Process Automation,Basic,4662.42,0.008777,7,False,True,True,0.81,7.17,8.06,0.518,38080.58,4580.12,4.575,12.2,AI_PROJ_0240,2023-06-14,Completed,1.0,PyTorch + Python,5,True
COMP_0241,Small,1,87753.76,12608.9,0.1437,Transportation/Logistics,21,Europe,Private,Mature,Process Automation,Intermediate,4792.32,0.054611,4,True,False,True,0.78,4.48,10.13,0.259,3929.19,1277.79,0.5433,45.0,AI_PROJ_0241,2024-07-02,Completed,1.0,TensorFlow + Python,4,True
COMP_0242,Large,889,478959523.57,37810487.53,0.0789,Energy/Utilities,1,Other,Public,Startup,Other,Intermediate,8462036.88,0.017668,17,False,False,True,0.34,6.4,6.31,0.55,30661910.56,2386455.42,1.9527,42.6,AI_PROJ_0242,2025-07-25,Planning,0.16,Apache Spark + Scala,20,True
COMP_0243,Small,4,783268.36,68189.66,0.0871,Other,3,Other,Private,Startup,Customer Analytics/Personalization,Intermediate,33677.88,0.042997,3,True,False,False,0.66,-3.59,-3.9,-0.18,-28129.82,-2661.21,-0.4571,120.0,AI_PROJ_0243,2024-08-16,Completed,1.0,Custom ML Pipeline,4,False
COMP_0244,Small,6,1056180.5,103011.23,0.0975,Manufacturing,7,Europe,Private,Growth,Predictive Analytics,Intermediate,27354.52,0.025899,4,True,False,True,0.67,25.98,57.76,1.887,274353.28,59498.71,6.1023,5.5,AI_PROJ_0244,2023-07-22,Completed,1.0,H2O.ai + R,11,True
COMP_0245,Small,16,2348888.27,319031.02,0.1358,Manufacturing,25,North America,Private,Mature,Process Automation,Basic,26224.27,0.011165,3,True,False,True,0.81,1.01,2.24,0.121,23645.56,7142.69,0.587,44.1,AI_PROJ_0245,2024-10-30,Deployment,0.73,DataRobot Platform,22,False
COMP_0246,Small,14,1755703.23,169537.36,0.0966,Healthcare,1,North America,Private,Startup,Process Automation,Basic,12114.43,0.0069,3,True,False,True,0.68,7.66,15.44,0.917,134519.71,26171.24,6.6322,5.6,AI_PROJ_0246,2025-01-25,Deployment,0.92,Custom ML Pipeline,4,False
COMP_0247,Small,49,7664052.48,869136.29,0.1134,Technology,48,North America,Public,Mature,Fraud Detection/Risk Management,Basic,105707.3,0.013793,3,False,True,True,0.84,35.66,45.57,4.0,2732657.44,396042.8,14.7989,3.2,AI_PROJ_0247,2024-01-15,Completed,1.0,Azure ML + .NET,6,True
COMP_0248,Small,20,2632344.2,293938.0,0.1117,Healthcare,17,North America,Public,Growth,Customer Analytics/Personalization,Basic,17619.99,0.006694,4,False,False,False,0.61,-1.68,-1.56,-0.084,-44223.85,-4596.37,-1.3854,120.0,AI_PROJ_0248,2024-11-10,Deployment,0.75,Google Cloud AI + Python,20,True
COMP_0249,Small,13,2056833.31,521411.73,0.2535,Manufacturing,4,Asia-Pacific,Private,Startup,Natural Language Processing,Basic,25071.15,0.012189,8,True,False,True,0.74,7.63,17.72,0.571,156889.37,92413.23,4.9719,3.3,AI_PROJ_0249,2023-06-08,Completed,1.0,Google Cloud AI + Python,2,True
COMP_0250,Medium,175,68398159.59,4035114.18,0.059,Media/Entertainment,48,Europe,Private,Declining,Predictive Analytics,Intermediate,2574434.97,0.037639,7,False,False,True,0.49,11.06,10.58,1.026,7562754.53,426933.36,1.5517,72.4,AI_PROJ_0250,2022-10-26,Completed,1.0,DataRobot Platform,11,True
COMP_0251,Medium,246,97541568.91,27532548.61,0.2823,Technology,2,Europe,Private,Startup,Fraud Detection/Risk Management,Intermediate,1168948.81,0.011984,7,False,False,True,0.74,14.3,26.34,1.272,13952067.2,7251846.98,9.0697,1.9,AI_PROJ_0251,2024-09-21,Completed,1.0,Scikit-learn + Python,15,True
COMP_0252,Large,2330,1868679740.19,350257918.89,0.1874,Financial Services,13,Asia-Pacific,Private,Mature,Process Automation,Intermediate,30655701.93,0.016405,3,True,False,False,0.58,-0.47,-0.41,-0.024,-8840638.11,-1429862.52,-0.1675,120.0,AI_PROJ_0252,2025-07-24,Planning,0.15,PyTorch + Python,5,False
COMP_0253,Small,9,1311059.64,147159.36,0.1122,Education,13,North America,Public,Mature,Predictive Analytics,Basic,11920.93,0.009093,3,False,False,True,0.49,10.77,9.08,0.53,141136.4,13366.43,6.4803,10.7,AI_PROJ_0253,2024-09-18,Completed,1.0,Apache Spark + Scala,8,False
COMP_0254,Medium,50,14367544.41,946428.78,0.0659,Technology,2,Asia-Pacific,Private,Growth,Predictive Analytics,Basic,173895.14,0.012103,3,False,False,True,0.64,8.67,12.05,0.957,1245018.82,114084.02,3.9078,18.3,AI_PROJ_0254,2024-01-25,Completed,1.0,H2O.ai + R,11,False
COMP_0255,Small,29,7370984.29,904384.48,0.1227,Technology,5,North America,Private,Startup,Predictive Analytics,Intermediate,115032.11,0.015606,4,True,True,True,0.74,45.96,80.0,4.0,3387504.28,723507.58,17.869,1.9,AI_PROJ_0255,2025-01-15,Deployment,0.72,H2O.ai + R,5,True
COMP_0256,Small,4,257813.68,27320.69,0.106,Retail/E-commerce,2,North America,Private,Growth,Process Automation,Intermediate,5643.81,0.021891,3,False,False,True,0.75,2.18,2.63,0.139,5628.13,718.51,0.5623,94.3,AI_PROJ_0256,2022-12-14,Completed,1.0,DataRobot Platform,6,False
COMP_0257,Small,23,3558766.59,326910.6,0.0919,Financial Services,17,North America,Private,Growth,Natural Language Processing,Intermediate,59527.68,0.016727,11,False,False,True,0.71,3.31,3.36,0.452,117839.78,10995.73,1.0821,65.0,AI_PROJ_0257,2023-05-19,Completed,1.0,Scikit-learn + Python,8,True
COMP_0258,Large,2326,2150756914.82,66982504.97,0.0311,Retail/E-commerce,40,Europe,Private,Mature,Process Automation,Intermediate,67299662.21,0.031291,4,True,False,False,0.55,-3.51,-3.18,-0.175,-75435045.95,-2132585.96,-0.5763,120.0,AI_PROJ_0258,2025-08-02,Planning,0.14,Custom ML Pipeline,2,True
COMP_0259,Small,49,8057148.09,1223321.87,0.1518,Technology,9,Europe,Private,Growth,Predictive Analytics,Basic,151662.19,0.018823,3,True,False,True,0.74,9.71,24.19,0.875,782526.47,295908.45,3.5554,6.2,AI_PROJ_0259,2023-03-10,Completed,1.0,Scikit-learn + Python,9,False
COMP_0260,Medium,82,22930249.83,4739661.08,0.2067,Healthcare,2,Europe,Private,Startup,Computer Vision,Intermediate,369566.4,0.016117,3,False,False,True,0.41,23.0,23.83,2.571,5273623.33,1129458.25,8.663,3.9,AI_PROJ_0260,2023-09-29,Completed,1.0,Scikit-learn + Python,19,True
COMP_0261,Small,49,6447617.19,1238250.18,0.192,Retail/E-commerce,1,North America,Private,Startup,Computer Vision,Intermediate,83104.37,0.012889,3,False,False,True,0.58,22.12,22.66,2.941,1426192.77,280555.39,10.2687,3.6,AI_PROJ_0261,2022-11-28,Completed,1.0,TensorFlow + Python,4,False
COMP_0262,Medium,55,18724315.24,2765968.54,0.1477,Financial Services,1,Asia-Pacific,Private,Growth,Customer Analytics/Personalization,Intermediate,591257.42,0.031577,3,True,False,True,0.61,14.56,32.87,0.988,2726537.53,909147.07,3.0745,7.8,AI_PROJ_0262,2023-07-31,Completed,1.0,DataRobot Platform,4,True
